title,author,publishTime,category,intro,free,price,cover
剑指Offer（专项突破版）：数据结构与算法名企面试题精讲,何海涛,2021-07-01 00:00:00,计算机-编程设计,本书全面、系统地总结了在准备程序员面试过程中必备的数据结构与算法。本书首先详细讨论整数、数组、链表、字符串、哈希表、栈、队列、二叉树、堆和前缀树等常用的数据结构，然后深入讨论二分查找、排序、回溯法、动态规划和图搜索等算法。除了介绍相应的基础知识，每章还通过大量的高频面试题系统地总结了各种数据结构与算法的应用场景及解题技巧。本书适合所有正在准备面试的程序员阅读。无论是计算机相关专业的应届毕业生还是初入职场的程序员，本书总结的数据结构和算法的基础知识及解题经验都不仅可以帮助他们提高准备面试的效率，还可以增加他们通过面试的成功率。,0,62.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/878/40107878/s_40107878.jpg
SQL必知必会（第4版）,Ben Forta,2013-05-01 00:00:00,计算机-数据库,SQL是使用最广泛的数据库语言，几乎所有重要的DBMS都支持SQL。本书由浅入深地讲解了SQL的基本概念和语法，涉及数据的排序、过滤和分组，以及表、视图、联结、子查询、游标、存储过程和触发器等内容，实例丰富，便于查阅。新版增加了针对ApacheOpenOfficeBase、MariaDB、SQlite等DBMS的描述，并根据最新版本的Oracle、SQLServer、MySQL和PostgreSQL更新了相关示例。本书适合SQL初学者，也可供广大开发及管理人员参考。,0,12,https://wfqqreader-1252317822.image.myqcloud.com/cover/963/22806963/s_22806963.jpg
Spring实战（第5版）,克雷格·沃斯,2020-02-01 00:00:00,计算机-编程设计,本书是一本经典而实用的畅销Spring 学习指南。 第5 版涵盖了Spring 5.0 和Spring Boot 2.0 里程碑式的更新。全书分为5 个部分，共19 章。第1 部分（第1～5 章）涵盖了构建Spring 应用的基础话题。第2 部分（第6～9章）讨论如何将Spring 应用与其他应用进行集成。第3 部分（第10～12 章）探讨Spring对反应式编程提供的全新支持。第4 部分（第13～15 章）拆分单体应用模型，介绍SpringCloud 和微服务开发。第5 部分（第16～19 章）讨论如何为应用投入生产环境做准备以及如何进行部署。本书既适合刚开始学习Spring Boot 和Spring 框架的Java 开发人员快速上手，也适合经验丰富的Spring 开发人员学习Spring 的新特性，尤其适用于企业级Java 开发人员。,0,63.36,https://wfqqreader-1252317822.image.myqcloud.com/cover/559/29101559/s_29101559.jpg
程序员数学：用Python学透线性代数和微积分,保罗·奥兰德,2021-12-01 00:00:00,计算机-编程设计,代码和数学是相知相惜的好伙伴，它们基于共同的理性思维，数学公式的推导可以自然地在编写代码的过程中展开。本书带领程序员使用自己熟知的工具，即代码，来理解机器学习和游戏设计中的数学知识。通过Python代码和200多个小项目，读者将掌握二维向量、三维向量、矩阵变换、线性方程、微积分、线性回归、logistic回归、梯度下降等知识。,0,64.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/548/42617548/s_42617548.jpg
AI未来进行式（李开复陈楸帆新书）,李开复 陈楸帆,2022-05-01 00:00:00,计算机-人工智能,"樊登、俞敏洪、刘慈欣、杨立昆、萨蒂亚·纳德拉、瑞·达利欧、贝尼特·米勒等强势推荐！
全新预测AI时代未来趋势！解析未来20年人工智能等科技发展趋势，思考科技落地对人与人类社会的冲击。
书中 10 个引人入胜的短篇故事，展示了一系列令人大开眼界的未来场景——身临其境的沉浸式娱乐方式、自如使用人类语言的虚拟伴侣、 没有“司机”的完全自动驾驶汽车、能够以假乱真的照片和视频，以及基于量子计算、计算机视觉和其他 AI 技术的展开应用。
在这些故事给读者带来惊奇体验的同时，每一个故事之后的科技评论则让我们进行突破性的深度思考——人工智能能否帮助人类从根源上预防疫情？人们该如何应对未来的职场挑战？在人工智能主导的世界中，该如何确保文化多样性？人们如何教导下一代适应人类与人工智能共存的新社会？如何面对人工智能带来的社会问题，及其所隐含的人性拉锯战？",0,49.99,https://weread-1258476243.file.myqcloud.com/weread/cover/31/3300018231/s_3300018231.jpg
深入浅出Spring Boot 2.x,杨开振,2018-08-01 00:00:00,计算机-编程设计,Spring框架是JavaEE开发的强有力的工具和事实标准，而SpringBoot采用“约定优于配置”的原则简化了Spring的开发，从而成为业界流行的微服务开发框架，已经被越来越多的企业采用。2018年3月SpringBoot的版本正式从1.x升级到了2.x，为了适应新潮流，本书将对SpringBoot2.x技术进行深入讲解。本书从一个最简单的工程开始讲解SpringBoot企业级开发，其内容包含全注解下的SpringIoC和AOP、数据库编程（JDBC、JPA和MyBatis）、数据库事务、NoSQL（Redis和MongoDB）技术、SpringMVC、Spring5新一代响应式框架WebFlux、互联网抢购业务、部署与监控、REST风格和SpringCloud分布式开发等。本书内容紧扣互联网企业的实际要求，从全注解下Spring知识讲到SpringBoot的企业级开发，对于Java开发人员，尤其是初学SpringBoot的人员和需要从传统Spring转向SpringBoot开发的技术人员，具有很高的参考价值。,0,50.56,https://wfqqreader-1252317822.image.myqcloud.com/cover/621/25916621/s_25916621.jpg
Linux系统命令及Shell脚本实践指南,王军,2015-01-01 00:00:00,计算机-理论知识,《Linux系统命令及Shell脚本实践指南》由浅入深、全面、系统地介绍了Linux系统的基础命令和Shell脚本的开发。作为一本面向Linux入门用户的书籍，本书力求语言通俗易懂，用例简单明了，便于读者阅读领会。同时，全书穿插了不少要求读者动手实践的内容，不但可加深读者对内容的理解和消化，同时也可通过动手实践激发读者对Linux系统和Shell编程的兴趣，从而更好地驱动读者学习。共计18章，从知识结构上分为三部分。第一部分为前8章，全面介绍了Linux的基础知识和常用命令；第二部分为第9章和第10章，主要是Linux下交互和非交互编辑器的使用；第三部分为第11～18章，主要是Shell脚本开发。这三部分内容各有偏重，读者可以根据实际需要选择阅读。,0,25,https://wfqqreader-1252317822.image.myqcloud.com/cover/934/621934/s_621934.jpg
和秋叶一起学Excel（第2版）,秋叶 黄群金 章慧敏,2020-02-01 00:00:00,计算机-软件学习,为什么建议职场中的你选择这本书？为什么建议你最好在大学毕业前选择这本书? 因为学会Excel，你可以： 1. 让简历更受HR 青睐 现在是处处都讲数据化管理的时代，如果你的简历赫然写着“精通Excel”，没有HR 会理你！ 但你在简历上这样写：能熟练运用VLOOKUP、IF、COUNTIF 等解决数据计算问题；会用数据透视表进行数据统计和分析；会用条件格式让数据一目了然，提升表格的易用性；能熟练制作折线图、散点图、漏斗分析图、一页纸报告。效果可能就会不一样，它会成为你求职的核心竞争力。 2. 创造更多的个人时间 几百份Word 版的问卷，登记结果、再统计分析，没有大半天做不完。天天熬夜加班的“表哥表妹”，哪儿还有时间逛街、看剧、谈对象？ 学好Excel，一键转录，加上数据透视表，三下五除二，十分钟搞定。 3. 掌握一门现代办公的通用语言 企业通讯录、客户信息管理、生产计划排期、经营分析，小到App，大到ERP，无时无刻不在产生各种数据。Excel兼容几乎所有的数据文件，是各种系统之间的桥梁，更是整理数据、输出可视化报表的重要工具。Excel 是现代办公室的通用语言，你必须得会。,0,61.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/654/30915654/s_30915654.jpg
看漫画学Python：有趣、有料、好玩、好用（全彩版）,关东升,2020-05-01 00:00:00,计算机-编程设计,Python是一门既简单又强大的编程语言，被广泛应用于数据分析、大数据、网络爬虫、自动化运维、科学计算和人工智能等领域。Python也越来越重要，成为国家计算机等级考试科目，某些中小学也开设了Python编程课程。本书秉承有趣、有料、好玩、好用的理念，通过3个漫画人物的轻松对话、搞笑形象及夸张动作，把复杂的Python技术问题简单化。本书总计16章：第1章介绍Python的历史和特点，并进行开发环境搭建。第2～5章介绍Python的基础知识，包括数据类型、表达式、流程控制等。第6～7章介绍Python常用的容器类型数据和字符串数据。第8～11章介绍Python的进阶内容，包括函数、类与对象、异常处理、常用内置模块等。第12～16章介绍Python实用库的使用方法，包括文件读写、图形用户界面、网络通信、数据库访问和多线程等。本书在每一章中都安排了“动动手”环节，您可在该环节找到应用实例；在每一章结尾都提供了“练一练”环节，您可在该环节找到同步练习题。,0,62.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/863/31391863/s_31391863.jpg
CPU通识课,靳国杰 张戈,2022-01-01 00:00:00,计算机-理论知识,中央处理器（CPU）是计算机中最重要的芯片。CPU的设计和制造水平是一个国家信息技术实力的象征，产业生态的构建需要培养更多掌握CPU技术原理的高端人才。本书基于龙芯CPU团队在20年间积累的技术和经验，从CPU概览篇、CPU术语篇、CPU原理篇、CPU生产制造篇、CPU生态篇、CPU家族篇、中国CPU篇等七大板块剖析CPU，生动有趣地讲解CPU的基础概念、核心原理、生产制造及产业生态，更解读了龙芯CPU的研发历史、核心特色和生态建设经验，让读者循序渐进地进入CPU的殿堂。,0,51.5,https://wfqqreader-1252317822.image.myqcloud.com/cover/597/43134597/s_43134597.jpg
算法（第4版）,Robert Sedgewick  Kevin Wayne,2012-10-10 00:00:00,计算机-编程设计,本书作为算法领域经典的参考书，全面介绍了关于算法和数据结构的必备知识，并特别针对排序、搜索、图处理和字符串处理进行了论述。第4版具体给出了每位程序员应知应会的50个算法，提供了实际代码，而且这些Java 代码实现采用了模块化的编程风格，读者可以方便地加以改造。本书配套网站提供了书中内容的摘要及更多的代码实现、测试数据、练习、教学课件等资源。本书适合用作大学教材或从业者的参考书。配套网站algs4.cs.princeton.edu提供了本书内容摘要以及相关代码、测试数据、编程练习、教学课件等资源。,0,49.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/947/26211947/s_26211947.jpg
