title,author,publishTime,category,intro,free,price,cover
Procreate手绘插画入门教程：我的iPad能画出全世界,叶汁编著,2021-05-01 00:00:00,计算机-软件学习,用iPad画画的好处之一是方便、实用，灵感来了就能画。那么，用iPad画画和用纸笔画画有什么不同呢？小白也能自学iPad画画吗？本书主要介绍了用iPad和Procreate软件绘制插画的基础技法。全书共有9章：第1章介绍了iPad绘画的基本知识，包括常用软件Procreate的基本操作方法和色彩基础知识等；第2章介绍了绘制萌物线条的技法；第3章至第9章介绍了不同主题案例的绘制方法，包括萌宠、食物、植物、头像、平铺式插画、名画和旅行手账等。书中所选取的案例简单易学，即便是没有任何绘画基础的读者也能够快速上手。本书作者希望能带着大家了解iPad绘画，克服对Procreate软件的恐惧，教会大家用心、用爱去记录生活，用iPad描绘每一个甜蜜的瞬间。全书内容基础、简单，画风可爱，十分适合零基础读者阅读。,0,39.8,https://wfqqreader-1252317822.image.myqcloud.com/cover/59/43897059/s_43897059.jpg
跟闪电侠学Netty：Netty 即时聊天实战与底层原理,俞超,2022-03-01 00:00:00,计算机-软件学习,这是一本专门为Netty初学者打造的入门及进阶学习图书，无论你之前有没有使用过Netty，都可以从本书中有所收获。 本书分上下两篇。上篇通过一个即时聊天系统的实战案例，让读者能够系统地使用一遍Netty，全面掌握Netty的知识点；下篇通过对源码的层层剖析，让读者能够掌握Netty底层原理，知其然并知其所以然，从而编写出高性能网络应用程序。 如果你想全面系统地学习Netty，并掌握一些性能调优方法，本书上篇可以帮助你完成这个目标。如果你想深入了解Netty的底层设计，编写出更灵活高效的网络通信程序，本书下篇可以帮助你完成这个目标。如果你从未读过开源框架源码，本书将是你的第一本源码指导书，读源码并不难，难的是迈出这一小步，之后就能通往更广阔的世界。,0,75.6,https://weread-1258476243.file.myqcloud.com/weread/cover/61/3300017661/s_3300017661.jpg
Word/Excel/PPT 2019办公应用从入门到精通,神龙工作室,2019-06-01 00:00:00,计算机-软件学习,《Word/Excel/PPT 2019办公应用从入门到精通》是指导初学者学习Word/Excel/PPT 2019的入门书籍。书中详细地介绍了初学者在学习Word/Excel/PPT时应该掌握的基础知识、使用方法和操作技巧。全书分3篇，第1篇“Word办公应用”，介绍文档的基本操作，表格应用与图文混排，Word高级排版；第2篇“Excel办公应用”，介绍工作簿与工作表的基本操作，创建商务化表格，公式与函数的应用，排序、筛选与汇总数据，图表与数据透视表，数据分析与数据可视化；第3篇“PPT设计与制作”，介绍编辑与设计幻灯片，排版与布局，动画效果、放映与输出，使用模板制作PPT。 《Word/Excel/PPT 2019办公应用从入门到精通》附赠内容丰富的教学资源，包括8小时与本书内容同步的视频教程、10小时赠送视频教程、900套办公模板以及Office应用技巧1200招电子书等。,0,30.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/988/30004988/s_30004988.jpg
Excel图表之道：如何制作专业有效的商务图表（典藏版）,刘万祥,2017-06-01 00:00:00,计算机-软件学习,本书介绍作者在实践工作中总结出来的一套“杂志级商务图表沟通方法”，告诉读者如何设计和制作达到杂志级质量的、专业有效的商务图表。作者对诸如《商业周刊》、《经济学人》等全球顶尖商业杂志上的精彩图表案例进行分析，给出其基于Excel的实现方法，包括数据地图、动态图表、仪表板等众多高级图表技巧，适合职场白领特别是数据分析人士阅读。,0,17.25,https://wfqqreader-1252317822.image.myqcloud.com/cover/89/30573089/s_30573089.jpg
Vue.js快速入门,申思维,2019-01-01 00:00:00,计算机-软件学习,目前单页应用框架层出不穷，其中Vue.js是十分耀眼的项目之一，受到国内外开发人员的极度推崇。 全书分为8章，内容包括Vue.js概述、Vue.js的安装、定义页面、渲染视图、路由、发送HTTP请求、表单的绑定和提交、打包、部署、解决js的跨域问题、Debug、Component、Mixin、Vuex、页面的生命周期等，最后还给出一个实战案例供读者了解Vue.js项目开发过程。 本书适合Vue.js初学者、Web前端开发人员，也适合高等院校和培训学校的师生教学参考。,0,41.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/548/31794548/s_31794548.jpg
Vue.js实战,梁灏,2017-10-01 00:00:00,计算机-软件学习,本书以Vue.js 2为基础，以项目实战的方式来引导读者渐进式学习Vue.js。本书分为基础篇、进阶篇和实战篇三部分。基础篇主要是对 Vue.js 核心功能的介绍；进阶篇主要讲解前端工程化Vue.js的组件化、插件的使用；实战篇着重开发了两个完整的示例，所涉及的内容涵盖Vue.js绝大部分API。通过阅读本书，读者能够掌握Vue.js框架主要API的使用方法、自定义指令、组件开发、单文件组件、Render函数、使用webpack开发可复用的单页面富应用等。 本书示例丰富、侧重实战，适用于刚接触或即将接触Vue.js的开发者，也适用于对Vue.js有过开发经验，但需要进一步提升的开发者。,0,55.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/437/26943437/s_26943437.jpg
FFmpeg从入门到精通,刘歧 赵文杰,2018-03-01 00:00:00,计算机-软件学习,在与FFmpeg相关的开发讨论与交流过程中，笔者了解到有很多公司尤其是云服务相关的公司，对FFmpeg的使用各有不同，有的使用命令行，有的使用SDK。所以本书分为两部分进行介绍，前半部分以FFmpeg的命令行使用为主，后半部分以SDK基本使用方法的介绍为主。当然，FFmpeg如今发展速度迅猛，本书讲解的内容将会尽力以最新版本为准。笔者将会持续与广大读者沟通交流FFmpeg的相关技术，希望能够为企业同行或者感兴趣的读者提供参考，笔者希望本书能够帮助大家提高工作效率、解决工作和学习中的实际问题。,0,30,https://wfqqreader-1252317822.image.myqcloud.com/cover/660/929660/s_929660.jpg
五笔打字全能一本通（全彩版）,互联网+计算机教育研究院编著,2017-09-01 00:00:00,计算机-软件学习,本书详细而全面地介绍了五笔打字的相关知识，主要内容包括五笔打字前的准备、五笔字根、汉字拆分、简码与词组输入、五笔打字的练习与测试，以及搜狗五笔输入法使用技巧等。 本书不仅图文并茂，讲解易懂，条理清晰，而且对汉字的字根拆分过程以突出的颜色加以区分，使读者对汉字的字根构成及拆分方法一目了然。在本书内容讲解中还配有“新手练习”板块，读者可以边学边练。此外，本书配有微课视频教学，只需用手机扫描书中的二维码便可观看，这对学习五笔打字的用户会有很大的帮助。 本书适合五笔打字初学者阅读，也可作为专业打字员、办公人员等学习汉字录入的指导用书。,0,13.7,https://wfqqreader-1252317822.image.myqcloud.com/cover/177/26211177/s_26211177.jpg
玩赚自媒体：建号、引流、变现到IP打造,胡凯,2020-01-01 00:00:00,计算机-软件学习,本书由抖音百万大号操盘手、文章全网点击量过亿的自媒体专家胡凯老师，根据多年的自媒体行业经验，将自媒体教程，按照新手入门、内容运营、平台运营、推广变现4大板块，精辟提炼，编成本书，分享给读者。　　作者在本书中分享了自媒体文案写作与变现背后的技巧，主要讲解了自媒体各大流量平台的运营，如大鱼号、企鹅号、百家号、微信公众号、头条号、抖音号等，特别是如何引流吸粉、变现赢利等内容，帮助想要进入自媒体行业的新人快速成为营销高手，真正让普通人轻松实现月入过万的梦想。　　本书结构清晰、内容专业、案例丰富、实用性强，适用于对自媒体感兴趣的入门者以及在自媒体的经营道路上遇到问题的经营者，还可以用作自媒体相关的培训教材。,0,41.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/939/31729939/s_31729939.jpg
Excel高手捷径 一招鲜 吃遍天,聂春霞,2015-04-01 00:00:00,计算机-软件学习,"《Excel高手捷径 一招鲜 吃遍天》循序渐进、由浅入深地介绍了Excel 丰富而又强大的功能，全书共7 章，依次讲解了数据操作与处理、数据分析、公式与函数、图表制作、宏与VBA、Excel 与Access 双剑合璧、综合运用。每章都有大量的案例，在讲解操作方法和技巧时，采用了详细的步骤图解，部分内容还配有操作过程演示动画，示例文件和动画共享在腾讯微云，供读者下载。附录附有Excel规范与限制以及Excel 常用快捷键，方便读者随时查阅。
《Excel高手捷径 一招鲜 吃遍天》适合各层次的Excel 用户，对于Excel 新手来说是一把进入Excel 大门的金钥匙，对于有一定经验的人士来说，又是进一步提升的阶梯。书中大量的实例适合读者在日常工作中借鉴。关注作者微信公众号、腾讯微博，与作者直接沟通交流，持续学习提高。",0,29.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/984/728984/s_728984.jpg
指尖上的效率，Excel快捷键手册,林书明 李欣,2018-03-01 00:00:00,计算机-软件学习,这是一本Excel快捷键手册，也是一本Excel技巧学习资料。单纯的快捷键列表不会让你收获更多，带有生动案例的讲解才能让你获得Excel知识和技能的双丰收!让我们透过Excel快捷键探索那些也许你还不知道的秘密吧！,0,17.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/628/23914628/s_23914628.jpg
Office VBA从新手到高手,龙马高新教育,2015-03-01 00:00:00,计算机-软件学习,"《Office VBA从新手到高手》以零基础讲解为宗旨，用实例引导读者学习，深入浅出地介绍了Office VBA的相关知识和应用方法。
《Office VBA从新手到高手》分为7篇，共23章。第1篇【基础篇】介绍VBA基础知识、VBA开发环境、VBA基本语法以及VBA对象和事件等；第2篇【提高篇】介绍用户界面设计，以及代码调试与错误处理等；第3篇【Excel篇】介绍用VBA选择和操作Excel对象、Excel函数和Excel VBA函数、用VBA控制Excel 表格格式、数据整理和分析统计以及图表等；第4篇【Word篇】介绍VBA在Word中的基础应用，以及VBA 在Word中的高级应用等；第5篇【PowerPoint篇】介绍VBA在PowerPoint中的基础应用，以及VBA在PowerPoint中的高级应用等；第6篇【案例实战篇】介绍使用Excel VBA制作员工管理系统、使用Excel VBA制作资产管理系统、使用Word VBA设计贺卡以及使用PowerPoint VBA调用数据库制作试题课件等。第7篇【高手秘籍篇】介绍VBA与Windows API、数据库编程、加载宏以及VBA优化等。
在《Office VBA从新手到高手》附赠的DVD多媒体教学光盘中，包含了15小时与图书内容同步的教学录像，以及所有案例的配套范例文件。此外，还赠送了大量相关学习资源，供读者扩展学习。除光盘外，本书还赠送了纸质《Office技巧随身查》，便于读者随时翻查。
《Office VBA从新手到高手》不仅适合Office VBA的初、中级用户学习使用，也可以作为各类院校相关专业学生和计算机培训班学员的教材或辅导用书。",0,35.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/13/729013/s_729013.jpg
